IDJwb,IDPSJ,Cosim-Unigram,Cosim-Bigram,TypeTokenRatio,WordCountRatio,labela,label
411,8,0.3516506374053539,0.0,0.8181818181818182,0.9541617488971289,E,1
349,8,0.0,0.0,1.0,0.9886181222706484,E,1
364,8,0.0,0.0,0.7777777777777778,0.8564010312515399,E,1
379,8,0.9503684938089724,0.8370737469226137,0.6382978723404256,0.03251944391583117,A,5
343,8,0.8557097046255543,0.5799918588372259,0.7619047619047619,0.07585818002124355,B,4
367,8,0.8265645484959862,0.408180801274532,0.5897435897435898,0.12300398294552908,A,5
390,8,0.5599428963647094,0.01838819763901338,0.8260869565217391,0.7094794344646491,D,2
398,8,0.6735204898949965,0.1920346751514774,0.7142857142857143,0.9770226300899744,D,2
362,8,0.9487260255279614,0.6611076209303844,0.7567567567567568,0.16698566824807262,A,5
413,8,0.8177593572814909,0.31243138332707204,0.5641025641025641,0.12300398294552908,A,5
339,8,0.5670391648380677,0.23737418583248843,0.6086956521739131,0.038631651159049735,A,5
441,8,0.7912362647708495,0.39670519705558344,0.7,0.41165137518528216,C,3
404,8,0.9244002097417268,0.5960368877300236,0.6888888888888889,0.04583825110287108,A,5
373,8,0.7926929165983618,0.4619032170820331,0.5901639344262295,0.0027514907427478646,A,5
369,8,0.8843512988030756,0.5991202673226701,0.625,0.10500058502026478,A,5
350,8,0.5877641948737901,0.20526251464610296,0.7692307692307693,0.5883486248147177,D,2
439,8,0.5987249904530986,0.0,0.625,0.9726532132038171,E,1
368,8,0.8860977719173716,0.6432295882222757,0.6585365853658537,0.08936373703092923,A,5
444,8,0.7344688839881426,0.23001260558862027,0.7666666666666667,0.41165137518528216,C,3
